,企業名,ティッカー,stock_diff,年度,株価の変化率,負債,end_date+60日の株価,企業価値,end_dateの日の株価,有利子負債/総資産比率,有形固定資産,キャッシュ時価総額比率,純資産,クラスタリング
212,"株式会社ユーザベース",3966.0,-17.235772357723576,2020.0,3,10,9,10,9,8,8.0,3,10,2
213,"ブティックス株式会社",9272.0,4.322766570605188,2018.0,7,3,7,5,8,5,1.0,3,1,3
214,"ブティックス株式会社",9272.0,-12.125534950071328,2018.0,4,3,8,5,7,5,1.0,4,1,3
215,"ブティックス株式会社",9272.0,-23.1629392971246,2018.0,2,3,7,5,7,5,4.0,4,2,3
216,"ブティックス株式会社",9272.0,-3.451143451143452,2019.0,5,3,6,4,7,5,5.0,5,2,7
217,"ブティックス株式会社",9272.0,6.494623655913978,2019.0,7,3,6,4,6,5,5.0,5,2,7
218,"ブティックス株式会社",9272.0,-16.045454545454547,2019.0,3,4,6,3,8,4,5.0,6,2,7
219,"ブティックス株式会社",9272.0,-32.21105527638191,2019.0,1,3,5,3,2,4,5.0,6,2,7
220,"ブティックス株式会社",9272.0,72.49814677538917,2020.0,10,4,3,2,4,7,5.0,8,2,4
221,"ブティックス株式会社",9272.0,22.990975504941986,2020.0,9,4,6,4,4,8,5.0,7,2,4
222,"ブティックス株式会社",9272.0,3.7810586964350015,2020.0,7,4,6,5,6,7,5.0,6,2,7
223,"ブティックス株式会社",9272.0,68.57043959847698,2020.0,10,4,7,5,8,7,5.0,6,2,7
224,"ユナイテッド＆コレクティブ株式会社",3557.0,-30.99616858237548,2018.0,1,8,9,6,9,9,9.0,6,5,2
225,"ユナイテッド＆コレクティブ株式会社",3557.0,-17.71238200999445,2018.0,3,9,8,5,8,9,9.0,8,5,2
226,"ユナイテッド＆コレクティブ株式会社",3557.0,-0.1349527665317139,2018.0,6,9,7,4,7,9,9.0,9,5,9
227,"ユナイテッド＆コレクティブ株式会社",3557.0,-6.480881399870382,2019.0,5,9,7,4,6,9,9.0,8,5,9
228,"ユナイテッド＆コレクティブ株式会社",3557.0,22.13793103448276,2019.0,9,9,7,4,7,9,10.0,9,5,9
229,"ユナイテッド＆コレクティブ株式会社",3557.0,-44.55110107284021,2019.0,1,9,8,5,7,9,10.0,7,5,2
230,"ユナイテッド＆コレクティブ株式会社",3557.0,4.684317718940937,2019.0,7,9,5,3,6,9,9.0,10,5,9
231,"ユナイテッド＆コレクティブ株式会社",3557.0,1.5779092702169626,2020.0,7,9,5,3,6,10,9.0,10,3,9
232,"ユナイテッド＆コレクティブ株式会社",3557.0,24.383020730503453,2020.0,9,9,5,3,5,10,9.0,10,2,9
233,"ユナイテッド＆コレクティブ株式会社",3557.0,-2.142857142857143,2020.0,6,9,6,4,6,10,9.0,10,1,9
234,"ユナイテッド＆コレクティブ株式会社",3557.0,-1.370967741935484,2020.0,6,9,6,4,6,10,9.0,10,1,9
235,"株式会社レントラックス",6045.0,-6.771463119709795,2018.0,5,7,4,4,6,6,1.0,9,6,6
236,"株式会社レントラックス",6045.0,-32.560834298957126,2018.0,1,6,5,4,3,7,1.0,9,6,6
237,"株式会社レントラックス",6045.0,-15.084745762711863,2018.0,3,7,3,2,3,7,1.0,10,6,6
238,"株式会社レントラックス",6045.0,-5.9880239520958085,2019.0,5,7,2,2,3,7,1.0,10,6,6
239,"株式会社レントラックス",6045.0,-21.38364779874214,2019.0,2,7,2,1,3,7,1.0,10,6,6
240,"株式会社レントラックス",6045.0,29.085872576177284,2019.0,9,6,2,1,2,7,3.0,10,6,4
241,"株式会社レントラックス",6045.0,-4.477611940298507,2019.0,5,7,2,2,1,7,3.0,10,6,6
242,"株式会社レントラックス",6045.0,-1.1160714285714286,2020.0,6,7,2,2,2,7,4.0,10,6,4
243,"株式会社レントラックス",6045.0,39.72911963882618,2020.0,9,8,2,1,2,8,2.0,10,6,4
244,"株式会社レントラックス",6045.0,-10.0,2020.0,4,8,3,3,3,8,2.0,10,6,6
245,"株式会社レントラックス",6045.0,15.04424778761062,2020.0,8,8,3,2,3,7,2.0,10,7,4
246,"Chatwork株式会社",4448.0,-19.165927240461404,2018.0,2,3,6,9,7,1,5.0,1,1,3
247,"Chatwork株式会社",4448.0,-7.917059377945335,2019.0,5,3,5,9,6,1,6.0,1,4,10
248,"Chatwork株式会社",4448.0,41.84890656063619,2019.0,10,3,5,9,5,1,6.0,2,4,8
249,"Chatwork株式会社",4448.0,13.314840499306518,2020.0,8,3,7,10,6,1,6.0,1,5,10
250,"Chatwork株式会社",4448.0,-13.035495716034273,2020.0,3,4,7,10,7,1,5.0,1,5,10
251,"Chatwork株式会社",4448.0,5.629838142153413,2020.0,7,4,7,9,8,1,5.0,1,5,10
252,"Chatwork株式会社",4448.0,-21.71206225680934,2020.0,2,4,6,9,7,1,5.0,2,5,10
253,"株式会社フレアス",7062.0,-14.946286781877626,2018.0,3,5,8,3,9,8,3.0,8,4,7
254,"株式会社フレアス",7062.0,-21.581548599670512,2019.0,2,5,8,3,9,8,3.0,8,4,7
255,"株式会社フレアス",7062.0,-23.89758179231864,2019.0,2,5,7,2,7,7,3.0,9,4,7
256,"株式会社フレアス",7062.0,-21.96078431372549,2019.0,2,5,5,1,6,7,3.0,10,4,7
257,"株式会社フレアス",7062.0,13.142857142857142,2019.0,8,5,4,1,3,8,2.0,10,4,4
258,"株式会社フレアス",7062.0,-10.606060606060606,2020.0,4,7,4,1,3,8,2.0,10,4,6
259,"株式会社フレアス",7062.0,50.282485875706215,2020.0,10,7,4,1,4,9,2.0,10,4,4
260,"株式会社フレアス",7062.0,-20.868824531516186,2020.0,2,7,6,2,4,9,2.0,9,5,6
261,"株式会社フレアス",7062.0,12.777191129883844,2020.0,8,7,5,1,6,8,2.0,10,5,4
262,"株式会社コラボス",3908.0,-11.756569847856154,2018.0,4,3,4,2,5,6,7.0,9,5,4
263,"株式会社コラボス",3908.0,4.640718562874251,2018.0,7,3,3,1,3,6,7.0,9,5,4
264,"株式会社コラボス",3908.0,4.985754985754986,2018.0,7,3,4,1,4,6,7.0,9,5,4
265,"株式会社コラボス",3908.0,6.377204884667571,2019.0,7,2,4,1,4,6,7.0,9,5,4
266,"株式会社コラボス",3908.0,-25.32133676092545,2019.0,2,3,4,2,4,6,7.0,9,5,4
267,"株式会社コラボス",3908.0,5.692599620493358,2019.0,7,3,2,1,4,6,7.0,10,5,4
268,"株式会社コラボス",3908.0,-1.7391304347826086,2019.0,6,3,3,1,2,6,7.0,10,6,4
269,"株式会社コラボス",3908.0,17.699115044247787,2020.0,9,3,3,1,2,6,7.0,10,6,4
270,"株式会社コラボス",3908.0,6.315789473684211,2020.0,7,3,3,1,3,6,7.0,10,6,4
271,"株式会社コラボス",3908.0,-25.94202898550725,2020.0,2,3,3,1,3,6,7.0,10,6,4
272,"株式会社コラボス",3908.0,-7.421875,2020.0,5,3,2,1,3,6,7.0,10,6,4
273,"株式会社富士山マガジンサービス",3138.0,-17.51054852320675,2018.0,3,8,5,1,5,1,2.0,10,3,7
274,"株式会社富士山マガジンサービス",3138.0,-18.30985915492958,2018.0,3,8,4,1,5,1,2.0,10,3,7
275,"株式会社富士山マガジンサービス",3138.0,-3.343465045592705,2018.0,5,8,3,1,3,3,3.0,10,3,4
276,"株式会社富士山マガジンサービス",3138.0,31.100478468899524,2019.0,9,8,3,1,3,3,3.0,10,3,4
277,"株式会社富士山マガジンサービス",3138.0,-3.5279805352798053,2019.0,5,8,4,1,3,3,3.0,10,3,4
278,"株式会社富士山マガジンサービス",3138.0,20.82810539523212,2019.0,9,8,4,1,4,3,2.0,10,3,4
279,"株式会社富士山マガジンサービス",3138.0,15.245202558635397,2019.0,8,8,5,1,5,5,2.0,10,4,4
280,"株式会社富士山マガジンサービス",3138.0,-11.695376246600182,2020.0,4,9,6,1,3,5,2.0,10,4,4
281,"株式会社富士山マガジンサービス",3138.0,2.464065708418892,2020.0,7,9,5,1,6,6,2.0,10,4,4
282,"株式会社富士山マガジンサービス",3138.0,-15.931863727454909,2020.0,3,8,5,1,6,6,2.0,10,4,4
283,"株式会社富士山マガジンサービス",3138.0,-5.594405594405594,2020.0,5,9,4,1,6,6,2.0,10,5,4
284,"ＷＡＳＨハウス株式会社",6537.0,-41.61525518788559,2018.0,1,6,8,6,7,4,7.0,7,6,2
285,"ＷＡＳＨハウス株式会社",6537.0,-9.840674789128398,2018.0,4,6,5,3,7,4,7.0,9,6,4
286,"ＷＡＳＨハウス株式会社",6537.0,-1.0309278350515465,2018.0,6,7,5,3,4,4,7.0,9,6,4
287,"ＷＡＳＨハウス株式会社",6537.0,5.714285714285714,2019.0,7,6,5,3,5,3,8.0,8,6,4
288,"ＷＡＳＨハウス株式会社",6537.0,-2.902902902902903,2019.0,6,6,5,4,5,3,8.0,7,6,4
289,"ＷＡＳＨハウス株式会社",6537.0,-31.037924151696604,2019.0,1,6,5,4,5,3,8.0,6,6,4
290,"ＷＡＳＨハウス株式会社",6537.0,3.947368421052632,2019.0,7,6,3,3,4,3,8.0,8,6,4
291,"ＷＡＳＨハウス株式会社",6537.0,1.037037037037037,2020.0,6,7,3,3,3,5,8.0,7,6,4
292,"ＷＡＳＨハウス株式会社",6537.0,-6.598240469208211,2020.0,5,7,3,3,4,5,9.0,7,6,4
293,"ＷＡＳＨハウス株式会社",6537.0,3.453689167974882,2020.0,7,7,3,3,3,6,9.0,7,6,4
294,"ＷＡＳＨハウス株式会社",6537.0,-1.3888888888888888,2020.0,6,8,3,3,3,7,9.0,8,6,4
295,"株式会社関通",9326.0,-3.5198852152356124,2018.0,5,9,5,6,2,10,9.0,9,1,9
296,"株式会社関通",9326.0,-3.5198852152356124,2018.0,5,9,5,6,2,10,9.0,9,1,9
297,"株式会社関通",9326.0,-3.5198852152356124,2019.0,5,9,5,6,2,10,9.0,9,2,9
298,"株式会社関通",9326.0,-3.5198852152356124,2019.0,5,9,5,6,2,10,9.0,9,2,9
299,"株式会社関通",9326.0,41.20545732049504,2020.0,10,9,5,6,6,10,9.0,9,3,9
300,"株式会社関通",9326.0,-36.93094826057772,2020.0,1,9,6,7,5,10,9.0,6,3,9
301,"株式会社関通",9326.0,41.11922141119221,2020.0,10,9,4,6,5,10,10.0,8,3,9
302,"株式会社関通",9326.0,25.321888412017167,2020.0,9,9,6,7,5,10,9.0,7,5,9
303,"ＭＲＴ株式会社",6034.0,-9.372637944066517,2018.0,4,4,6,5,7,3,"",4,5,7
304,"ＭＲＴ株式会社",6034.0,-22.02680067001675,2018.0,2,4,6,5,5,3,"",4,5,7
305,"ＭＲＴ株式会社",6034.0,-8.241758241758241,2018.0,4,7,5,3,5,8,6.0,9,4,4
306,"ＭＲＴ株式会社",6034.0,6.706586826347305,2019.0,7,8,4,3,5,8,6.0,9,5,4
307,"ＭＲＴ株式会社",6034.0,25.97114317425084,2019.0,9,7,5,3,4,8,6.0,9,5,4
308,"ＭＲＴ株式会社",6034.0,4.66867469879518,2019.0,7,7,6,5,5,9,6.0,7,4,9
309,"ＭＲＴ株式会社",6034.0,-14.249201277955272,2020.0,3,7,7,6,6,8,6.0,6,4,2
310,"ＭＲＴ株式会社",6034.0,8.19672131147541,2020.0,8,7,6,5,7,7,6.0,7,4,4
311,"ＭＲＴ株式会社",6034.0,-11.294765840220386,2020.0,4,7,7,5,7,7,6.0,6,4,2
312,"ＭＲＴ株式会社",6034.0,8.978328173374612,2020.0,8,7,6,5,7,8,6.0,7,5,4
313,"株式会社ウィルズ",4482.0,-2.522068095838588,2018.0,6,3,5,8,5,8,1.0,2,1,3
314,"株式会社ウィルズ",4482.0,-2.9867256637168142,2019.0,6,4,6,8,5,6,2.0,1,2,3
315,"株式会社ウィルズ",4482.0,-22.02298850574713,2020.0,2,3,6,8,3,6,2.0,1,2,3
316,"株式会社ウィルズ",4482.0,26.41509433962264,2020.0,9,4,4,7,5,6,2.0,2,2,3
317,"株式会社ウィルズ",4482.0,45.52238805970149,2020.0,10,4,6,8,5,5,2.0,2,2,3
318,"株式会社ウィルズ",4482.0,-34.958217270194986,2020.0,1,5,7,9,6,6,2.0,2,3,3
319,"INCLUSIVE株式会社",7078.0,-41.93677593107555,2018.0,1,2,4,8,6,5,3.0,2,2,3
320,"INCLUSIVE株式会社",7078.0,-23.201109173169883,2019.0,2,2,4,7,5,4,3.0,3,3,3
321,"INCLUSIVE株式会社",7078.0,-36.46594995522314,2019.0,1,2,3,7,1,4,3.0,3,4,1
322,"INCLUSIVE株式会社",7078.0,-1.5943312235118443,2020.0,6,2,2,5,3,5,3.0,5,4,6
323,"INCLUSIVE株式会社",7078.0,125.56254456603222,2020.0,10,5,2,5,2,8,3.0,7,4,6
324,"INCLUSIVE株式会社",7078.0,14.63158262976661,2020.0,8,5,6,9,2,8,3.0,2,4,6
325,"INCLUSIVE株式会社",7078.0,-42.39401496259352,2020.0,1,4,7,9,8,8,5.0,2,4,3
326,"ビートレンド株式会社",4020.0,-33.957654723127035,2019.0,1,1,10,4,10,6,1.0,3,1,3
327,"ビートレンド株式会社",4020.0,-41.13680154142582,2020.0,1,1,10,4,10,4,1.0,3,1,3
328,"株式会社アクアライン",6173.0,-12.264150943396226,2018.0,4,4,9,3,8,5,6.0,6,4,7
329,"株式会社アクアライン",6173.0,-28.516129032258064,2018.0,1,4,9,3,9,5,6.0,5,3,7
330,"株式会社アクアライン",6173.0,2.6474127557160045,2018.0,7,4,7,2,8,5,7.0,8,3,7
331,"株式会社アクアライン",6173.0,-14.583333333333334,2019.0,3,4,8,2,8,4,7.0,6,3,7
332,"株式会社アクアライン",6173.0,-25.5420054200542,2019.0,2,4,7,1,7,4,7.0,7,3,7
333,"株式会社アクアライン",6173.0,-36.4877161055505,2019.0,1,4,6,1,6,4,7.0,8,3,7
334,"株式会社アクアライン",6173.0,-6.59025787965616,2019.0,5,4,3,1,4,6,7.0,10,3,4
335,"株式会社アクアライン",6173.0,37.38738738738739,2020.0,9,6,3,1,4,7,7.0,9,5,4
336,"株式会社アクアライン",6173.0,-15.45253863134658,2020.0,3,6,5,1,3,7,7.0,10,4,4
337,"株式会社アクアライン",6173.0,2.219321148825065,2020.0,7,6,4,1,4,7,7.0,10,4,4
338,"株式会社アクアライン",6173.0,-0.7722007722007722,2020.0,6,7,4,1,4,8,6.0,10,3,4
339,"株式会社サマンサタバサジャパンリミテッド",7829.0,-17.766497461928935,2018.0,3,10,2,8,2,10,9.0,6,9,5
340,"株式会社サマンサタバサジャパンリミテッド",7829.0,-14.19753086419753,2018.0,3,10,2,8,2,10,9.0,4,9,5
341,"株式会社サマンサタバサジャパンリミテッド",7829.0,-13.66906474820144,2018.0,3,10,1,8,2,10,8.0,6,8,5
342,"株式会社サマンサタバサジャパンリミテッド",7829.0,2.941176470588235,2019.0,7,10,1,7,1,10,8.0,7,8,5
343,"株式会社サマンサタバサジャパンリミテッド",7829.0,8.502024291497975,2019.0,8,10,1,7,1,10,8.0,7,7,5
344,"株式会社サマンサタバサジャパンリミテッド",7829.0,-50.74626865671642,2019.0,1,10,1,8,1,10,8.0,3,6,5
345,"株式会社サマンサタバサジャパンリミテッド",7829.0,9.848484848484848,2019.0,8,10,1,6,1,10,8.0,9,1,9
346,"株式会社サマンサタバサジャパンリミテッド",7829.0,-15.492957746478872,2020.0,3,10,1,7,1,10,8.0,8,1,9
347,"株式会社サマンサタバサジャパンリミテッド",7829.0,-5.0,2020.0,5,10,1,8,1,9,10.0,9,10,5
348,"株式会社サマンサタバサジャパンリミテッド",7829.0,25.438596491228072,2020.0,9,10,1,8,1,9,10.0,9,10,5
349,"株式会社サマンサタバサジャパンリミテッド",7829.0,-2.158273381294964,2020.0,6,10,1,8,1,9,10.0,8,9,5
350,"株式会社ゼネラル・オイスター",3224.0,26.83438155136269,2018.0,9,6,5,2,5,7,9.0,2,1,9
351,"株式会社ゼネラル・オイスター",3224.0,-9.746109746109749,2018.0,4,6,6,3,5,7,9.0,1,1,9
352,"株式会社ゼネラル・オイスター",3224.0,2.166064981949458,2018.0,7,6,6,2,6,7,8.0,2,1,9
353,"株式会社ゼネラル・オイスター",3224.0,4.240282685512367,2019.0,7,6,6,2,6,7,8.0,1,1,9
354,"株式会社ゼネラル・オイスター",3224.0,-9.535864978902952,2019.0,4,6,6,3,6,8,8.0,1,1,9
355,"株式会社ゼネラル・オイスター",3224.0,-12.887596899224809,2019.0,3,6,5,2,6,8,8.0,2,1,9
356,"株式会社ゼネラル・オイスター",3224.0,6.942752740560293,2019.0,7,6,4,2,5,8,8.0,2,1,9
357,"株式会社ゼネラル・オイスター",3224.0,0.1138952164009111,2020.0,6,7,5,2,5,9,8.0,6,1,9
358,"株式会社ゼネラル・オイスター",3224.0,2.957906712172924,2020.0,7,7,5,2,5,9,8.0,6,1,9
359,"株式会社ゼネラル・オイスター",3224.0,0.7667031763417306,2020.0,6,7,5,2,5,9,8.0,6,1,9
360,"株式会社ゼネラル・オイスター",3224.0,-5.385427666314678,2020.0,5,7,5,2,5,10,8.0,6,1,9
361,"株式会社ＳＫＩＹＡＫＩ",3995.0,-42.997542997543,2018.0,1,6,4,5,5,3,2.0,5,3,6
362,"株式会社ＳＫＩＹＡＫＩ",3995.0,120.47413793103448,2018.0,10,7,2,2,3,3,2.0,8,3,4
363,"株式会社ＳＫＩＹＡＫＩ",3995.0,-21.700879765395893,2018.0,2,7,5,6,3,3,2.0,5,3,6
364,"株式会社ＳＫＩＹＡＫＩ",3995.0,-16.764361078546308,2019.0,3,7,4,5,5,3,2.0,6,3,6
365,"株式会社ＳＫＩＹＡＫＩ",3995.0,-10.260115606936417,2019.0,4,7,3,4,4,3,2.0,6,4,6
366,"株式会社ＳＫＩＹＡＫＩ",3995.0,-55.39452495974236,2019.0,1,7,3,4,3,3,2.0,7,4,6
367,"株式会社ＳＫＩＹＡＫＩ",3995.0,124.18772563176896,2019.0,10,7,1,1,3,3,2.0,10,3,4
368,"株式会社ＳＫＩＹＡＫＩ",3995.0,11.594202898550725,2020.0,8,8,3,4,2,7,4.0,9,3,4
369,"株式会社ＳＫＩＹＡＫＩ",3995.0,-10.869565217391305,2020.0,4,9,3,4,2,7,4.0,9,3,6
370,"株式会社ＳＫＩＹＡＫＩ",3995.0,-17.78929188255613,2020.0,3,9,3,3,3,7,4.0,10,3,6
371,"株式会社ＳＫＩＹＡＫＩ",3995.0,-9.823182711198427,2020.0,4,8,2,3,3,6,4.0,9,3,6
372,"株式会社ラクス",3923.0,23.213326168726493,2018.0,9,6,2,10,3,1,7.0,1,8,8
373,"株式会社ラクス",3923.0,-8.992650237786425,2018.0,4,5,3,10,2,1,7.0,1,9,8
374,"株式会社ラクス",3923.0,69.40615058324497,2018.0,10,6,2,10,3,1,7.0,1,9,8
375,"株式会社ラクス",3923.0,25.19561815336463,2019.0,9,6,4,10,3,3,7.0,1,9,8
376,"株式会社ラクス",3923.0,-23.162134944612287,2019.0,2,7,5,10,4,3,7.0,1,9,8
377,"株式会社ラクス",3923.0,35.50995024875622,2019.0,9,6,4,10,5,3,8.0,1,9,8
378,"株式会社ラクス",3923.0,36.42284569138277,2019.0,9,7,5,10,4,3,8.0,1,9,8
379,"株式会社ラクス",3923.0,66.7278736687477,2020.0,10,7,6,10,5,1,8.0,1,9,8
380,"株式会社ラクス",3923.0,-23.876651982378856,2020.0,2,8,9,10,8,1,8.0,1,9,8
381,"株式会社ラクス",3923.0,17.447306791569087,2020.0,8,8,7,10,9,1,8.0,1,9,8
382,"株式会社ラクス",3923.0,72.0160481444333,2020.0,10,9,8,10,8,1,8.0,1,10,8
383,"株式会社ディジタルメディアプロフェッショナル",3652.0,3.690036900369003,2018.0,7,1,10,7,10,1,3.0,3,6,10
384,"株式会社ディジタルメディアプロフェッショナル",3652.0,-8.333333333333332,2018.0,4,1,10,7,10,1,3.0,3,6,10
385,"株式会社ディジタルメディアプロフェッショナル",3652.0,-25.58365758754864,2018.0,2,2,10,7,10,1,3.0,3,6,10
386,"株式会社ディジタルメディアプロフェッショナル",3652.0,9.934640522875815,2019.0,8,1,10,6,10,1,4.0,5,8,10
387,"株式会社ディジタルメディアプロフェッショナル",3652.0,-9.834123222748817,2019.0,4,1,10,7,10,1,4.0,5,8,10
388,"株式会社ディジタルメディアプロフェッショナル",3652.0,-1.7654476670870116,2019.0,6,1,10,6,10,1,4.0,5,8,10
389,"株式会社ディジタルメディアプロフェッショナル",3652.0,-20.763723150358,2019.0,2,2,10,7,8,1,3.0,5,8,10
390,"株式会社ディジタルメディアプロフェッショナル",3652.0,-19.33734939759036,2020.0,2,1,9,6,9,1,4.0,6,8,10
391,"株式会社ディジタルメディアプロフェッショナル",3652.0,-7.43091859596714,2020.0,5,2,9,5,9,1,4.0,7,8,10
392,"株式会社ディジタルメディアプロフェッショナル",3652.0,-11.2647417649451,2020.0,4,2,9,4,9,1,4.0,8,8,10
393,"株式会社ディジタルメディアプロフェッショナル",3652.0,-18.54061496099128,2020.0,3,1,8,3,9,1,4.0,8,8,7
394,"株式会社中村超硬",6166.0,-24.6031746031746,2018.0,2,10,5,6,8,10,10.0,10,1,9
395,"株式会社中村超硬",6166.0,-22.04301075268817,2018.0,2,10,4,6,4,10,10.0,10,1,9
396,"株式会社中村超硬",6166.0,-15.818181818181817,2018.0,3,10,3,6,4,10,10.0,10,1,9
397,"株式会社中村超硬",6166.0,92.44060475161989,2019.0,10,10,2,5,3,10,10.0,10,1,9
398,"株式会社中村超硬",6166.0,-18.77470355731225,2019.0,2,9,5,7,2,10,10.0,8,1,9
399,"株式会社中村超硬",6166.0,9.123649459783914,2019.0,8,10,4,6,6,10,10.0,10,1,9
400,"株式会社中村超硬",6166.0,-8.212560386473431,2019.0,4,9,5,6,3,10,9.0,9,1,9
401,"株式会社中村超硬",6166.0,-12.736842105263158,2020.0,4,9,5,6,5,10,9.0,9,1,9
402,"株式会社中村超硬",6166.0,-3.980699638118215,2020.0,5,9,4,6,5,10,9.0,9,1,9
403,"株式会社中村超硬",6166.0,-3.082614056720099,2020.0,5,9,4,6,4,10,9.0,9,1,9
404,"株式会社中村超硬",6166.0,-20.95357590966123,2020.0,2,9,4,6,5,9,9.0,9,1,9
405,"株式会社ミンカブ・ジ・インフォノイド（旧社名　株式会社みんかぶ）",4436.0,11.33525456292027,2018.0,8,5,5,7,6,7,6.0,5,7,8
406,"株式会社ミンカブ・ジ・インフォノイド",4436.0,-6.643658326143227,2019.0,5,4,6,7,5,6,6.0,4,7,8
407,"株式会社ミンカブ・ジ・インフォノイド",4436.0,20.186046511627907,2019.0,9,4,6,7,6,6,6.0,3,7,8
408,"株式会社ミンカブ・ジ・インフォノイド",4436.0,6.417112299465241,2019.0,7,7,6,8,6,8,6.0,3,8,2
409,"株式会社ミンカブ・ジ・インフォノイド",4436.0,14.71147748890298,2019.0,8,7,7,8,4,8,6.0,3,8,8
410,"株式会社ミンカブ・ジ・インフォノイド",4436.0,54.17357656163626,2020.0,10,8,8,9,8,8,6.0,3,8,2
411,"株式会社ミンカブ・ジ・インフォノイド",4436.0,60.631050555754754,2020.0,10,8,9,9,8,8,6.0,2,8,2
412,"株式会社ミンカブ・ジ・インフォノイド",4436.0,-8.618654073199528,2020.0,4,8,10,10,10,8,6.0,1,8,2
413,"株式会社ミンカブ・ジ・インフォノイド",4436.0,-8.221024258760108,2020.0,4,8,10,10,10,8,5.0,1,8,2
414,"株式会社モダリス",4883.0,-33.7521815008726,2019.0,1,1,9,10,8,1,4.0,1,8,10
415,"株式会社モダリス",4883.0,-33.7521815008726,2019.0,1,1,9,10,8,1,4.0,1,8,10
416,"株式会社モダリス",4883.0,-33.7521815008726,2020.0,1,1,9,10,8,1,4.0,2,8,10
417,"株式会社モダリス",4883.0,-33.7521815008726,2020.0,1,1,9,10,8,1,4.0,2,8,10
418,"株式会社モダリス",4883.0,0.6589785831960462,2020.0,6,1,9,10,9,1,4.0,3,9,10
419,"株式会社モダリス",4883.0,-34.281716417910445,2020.0,1,1,8,10,9,1,4.0,3,9,10
420,"AI CROSS株式会社",4476.0,-23.12859884836852,2018.0,2,1,8,5,8,6,1.0,2,1,3
421,"AI CROSS株式会社",4476.0,-23.12859884836852,2018.0,2,1,8,5,8,6,1.0,2,1,3
422,"AI CROSS株式会社",4476.0,-23.12859884836852,2019.0,2,2,8,5,8,5,1.0,2,1,3
